policy_id,customer_id,policy_type_code,region_id,current_agent_id,nominee_name,sum_assured,premium_amount,policy_start_date,date_of_purchase,purchase_quarter,purchase_year,purchase_month,policy_end_date,date_of_maturity,status,last_paid_date,premium_payment_term,policy_term,loan_eligible,lock_in_period_months,claim_reason,underwriting_expenses,surrender_amount,total_premium_paid,payment_gap_months,amount_withdrawn,maturity_amount,total_premium_payable,fraud_risk_flag
POL0007021,CUST004850,PP04,RGN010,AGT0250,Rohit Srivastava,1978741,59217,2021-12-01,2021-11-25,Q4,2021,12,2032-12-01,2032-12-01,Surrendered,2025-05-14,8,11,N,60,,7431,81599,207259.5,0,0,0,473736,N
POL0007022,CUST002057,PP03,RGN040,AGT0177,Sneha Subramanian,1758521,19113,2023-03-30,2023-03-29,Q1,2023,3,2039-03-30,2039-03-30,Active,2025-06-17,5,16,N,60,,3378,0,43004.25,0,0,0,95565,N
POL0007023,CUST005503,PP01,RGN022,AGT0032,Kritika Sharma,417686,64571,2023-10-31,2023-10-31,Q4,2023,10,2042-10-31,2042-10-31,Active,2025-06-22,17,19,N,0,,7220,0,107618.33,0,0,0,1097707,N
POL0007024,CUST003087,PP01,RGN002,AGT0267,Aditya Malhotra,619910,94931,2018-11-14,2018-11-10,Q4,2018,11,2031-11-14,2031-11-14,Lapsed,2025-02-10,13,13,Y,0,,14804,0,601229.67,3,0,0,1234103,N
POL0007025,CUST000901,PP10,RGN026,AGT0158,Varun Desai,1904870,57249,2011-05-16,2011-05-12,Q2,2011,5,2038-05-16,2038-05-16,Active,2021-03-24,10,27,Y,0,,7898,0,572490.0,0,0,0,572490,N
POL0007026,CUST001351,PP07,RGN044,AGT0084,Varun Pillai,489184,52216,2016-11-27,2016-11-26,Q4,2016,11,2054-11-27,2054-11-27,Active,2025-05-14,24,38,Y,0,,9087,0,448187.33,0,0,0,1253184,N
POL0007027,CUST002519,PP09,RGN012,AGT0036,Bhavna More,1468620,50770,2012-11-10,2012-11-03,Q4,2012,11,2022-11-10,2022-11-10,Matured,2020-09-29,8,10,N,60,,7468,0,406160.0,0,42939,621635,406160,N
POL0007028,CUST009549,PP06,RGN022,AGT0076,Aditi Pillai,891757,17497,2021-08-22,2021-08-15,Q3,2021,8,2060-08-22,2060-08-22,Active,2025-06-02,22,39,Y,0,,3059,0,67071.83,0,0,0,384934,N
POL0007029,CUST003405,PP01,RGN042,AGT0167,Amrita Malhotra,2029539,21958,2018-02-24,2018-02-21,Q1,2018,2,2031-02-24,2031-02-24,Active,2025-05-18,10,13,Y,0,,4365,0,161025.33,0,0,0,219580,N
POL0007030,CUST004446,PP01,RGN012,AGT0103,Karan Reddy,486900,53862,2022-01-12,2022-01-09,Q1,2022,1,2035-01-12,2035-01-12,Active,2025-05-26,5,13,Y,0,,8365,0,184028.5,0,0,0,269310,N
POL0007031,CUST001414,PP06,RGN024,AGT0115,Rajesh Shetty,3694191,56626,2018-09-19,2018-09-16,Q3,2018,9,2038-09-19,2038-09-19,Active,2025-05-15,7,20,Y,0,,5613,0,382225.5,0,0,0,396382,N
POL0007032,CUST000330,PP02,RGN009,AGT0084,Harsha Naik,2874658,17598,2012-06-19,2012-06-13,Q2,2012,6,2032-06-19,2032-06-19,Active,2025-04-12,17,20,Y,0,,2562,0,228774.0,0,0,0,299166,N
POL0007033,CUST009947,PP09,RGN017,AGT0174,Zara Mehta,4605394,101749,2023-06-29,2023-06-26,Q2,2023,6,2038-06-29,2038-06-29,Active,2025-06-18,5,15,N,60,,11173,0,203498.0,0,0,0,508745,N
POL0007034,CUST007039,PP04,RGN006,AGT0003,Pooja Tiwari,745599,49118,2014-08-27,2014-08-24,Q3,2014,8,2020-08-27,2020-08-27,Matured,2019-08-01,5,6,N,60,,9255,0,245590.0,0,0,539726,245590,N
POL0007035,CUST005698,PP10,RGN030,AGT0214,Lakshmi Iyer,2563098,50899,2012-01-16,2012-01-15,Q1,2012,1,2037-01-16,2037-01-16,Active,2025-04-07,23,25,Y,0,,5581,0,682894.92,0,0,0,1170677,N
POL0007036,CUST008681,PP02,RGN003,AGT0087,Kunal Menon,463317,54811,2010-01-27,2010-01-24,Q1,2010,1,2029-01-27,2029-01-27,Active,2023-11-15,14,19,Y,0,,6470,0,767354.0,0,0,0,767354,N
POL0007037,CUST006479,PP04,RGN023,AGT0178,Kavya Shetty,7255905,63892,2018-09-20,2018-09-14,Q3,2018,9,2026-09-20,2026-09-20,Active,2023-08-25,5,8,N,60,,10768,0,319460.0,0,0,0,319460,N
POL0007038,CUST005612,PP04,RGN003,AGT0183,Shruti Shah,1584579,63160,2021-12-14,2021-12-11,Q4,2021,12,2034-12-14,2034-12-14,Active,2025-05-27,6,13,N,60,,8463,0,221060.0,0,0,0,378960,N
POL0007039,CUST002354,PP04,RGN010,AGT0100,Nandini Deshpande,470142,96080,2019-09-05,2019-08-29,Q3,2019,9,2026-09-05,2026-09-05,Active,2025-05-06,7,7,N,60,,11809,0,552460.0,0,0,0,672560,N
POL0007040,CUST009177,PP01,RGN036,AGT0108,Priya Desai,1565478,57017,2017-04-11,2017-04-09,Q2,2017,4,2035-04-11,2035-04-11,Active,2025-04-29,9,18,Y,0,,11075,0,465638.83,0,0,0,513153,N
POL0007041,CUST009511,PP09,RGN035,AGT0286,Zara Balaji,413700,86196,2020-12-02,2020-11-26,Q4,2020,12,2034-12-02,2034-12-02,Active,2025-05-10,7,14,N,60,,15442,0,387882.0,0,0,0,603372,N
POL0007042,CUST005777,PP07,RGN008,AGT0188,Shweta Kumar,1100670,97909,2013-02-16,2013-02-12,Q1,2013,2,2049-02-16,2049-02-16,Active,2024-12-15,26,36,Y,0,,17862,0,1174908.0,4,0,0,2545634,N
POL0007043,CUST008659,PP08,RGN031,AGT0181,Sarika Dubey,879400,18719,2018-11-23,2018-11-22,Q4,2018,11,2042-11-23,2042-11-23,Active,2025-05-20,15,24,Y,0,,1826,0,123233.42,0,0,0,280785,N
POL0007044,CUST005321,PP07,RGN024,AGT0092,Aarav Subramanian,537721,56474,2010-11-25,2010-11-22,Q4,2010,11,2043-11-25,2043-11-25,Active,2021-09-28,11,33,Y,0,,10128,0,621214.0,0,0,0,621214,N
POL0007045,CUST008024,PP08,RGN033,AGT0131,Prakash Pillai,1699889,104993,2015-06-09,2015-06-06,Q2,2015,6,2033-06-09,2033-06-09,Active,2020-05-13,5,18,Y,0,,15498,0,524965.0,0,0,0,524965,N
POL0007046,CUST002631,PP09,RGN015,AGT0071,Ravi Pillai,819054,61324,2020-10-07,2020-10-07,Q4,2020,10,2033-10-07,2033-10-07,Active,2025-05-14,10,13,N,60,,11252,0,286178.67,0,0,0,613240,N
POL0007047,CUST007111,PP01,RGN049,AGT0246,Sapna Mishra,981573,102142,2019-02-15,2019-02-10,Q1,2019,2,2031-02-15,2031-02-15,Active,2025-05-14,11,12,Y,0,,17078,0,646899.33,0,0,0,1123562,N
POL0007048,CUST008248,PP01,RGN002,AGT0035,Nandini Deshpande,181815,106116,2015-03-06,2015-03-04,Q1,2015,3,2025-03-06,2025-03-06,Matured,2023-01-23,8,10,Y,0,,9572,0,848928.0,0,0,1543089,848928,N
POL0007049,CUST008385,PP05,RGN019,AGT0229,Shruti Kapoor,1954704,51584,2010-11-14,2010-11-13,Q4,2010,11,2020-11-14,2020-11-14,Matured,2016-10-13,6,10,N,60,,7645,0,309504.0,0,69797,475503,309504,N
POL0007050,CUST004425,PP04,RGN037,AGT0073,Meera Naik,2500251,91579,2013-07-24,2013-07-18,Q3,2013,7,2019-07-24,2019-07-24,Matured,2019-06-23,6,6,N,60,,15235,0,549474.0,0,0,950050,549474,N
POL0007051,CUST004100,PP04,RGN022,AGT0139,Akash Mishra,1082800,88136,2017-06-04,2017-05-30,Q2,2017,6,2025-06-04,2025-06-04,Surrendered,2023-05-04,6,8,N,60,,7806,475868,528816.0,0,0,0,528816,N
POL0007052,CUST001552,PP06,RGN015,AGT0236,Kavya Reddy,1344504,86685,2015-04-07,2015-04-06,Q2,2015,4,2053-04-07,2053-04-07,Active,2025-01-14,18,38,Y,0,,15282,0,859626.25,3,0,0,1560330,N
POL0007053,CUST000526,PP04,RGN037,AGT0231,Santosh Krishnan,518686,115514,2015-06-19,2015-06-16,Q2,2015,6,2025-06-19,2025-06-19,Matured,2022-05-13,7,10,N,60,,16453,0,808598.0,0,0,961380,808598,N
POL0007054,CUST005955,PP04,RGN017,AGT0296,Meera Das,6389880,48836,2010-07-03,2010-06-27,Q3,2010,7,2023-07-03,2023-07-03,Matured,2023-04-26,13,13,N,60,,9269,0,634868.0,0,0,1004324,634868,N
POL0007055,CUST002002,PP10,RGN023,AGT0282,Manoj Dubey,3002727,112486,2014-10-14,2014-10-08,Q4,2014,10,2040-10-14,2040-10-14,Surrendered,2024-08-22,10,26,Y,0,,17007,1012289,1124860.0,0,0,0,1124860,N
POL0007056,CUST009511,PP01,RGN035,AGT0022,Nikhil Mishra,265762,111949,2014-06-16,2014-06-12,Q2,2014,6,2031-06-16,2031-06-16,Active,2025-04-19,12,17,Y,0,,12598,0,1231439.0,0,0,0,1343388,N
POL0007057,CUST002236,PP02,RGN001,AGT0077,Harsha Rajan,637496,60406,2022-05-09,2022-05-02,Q2,2022,5,2038-05-09,2038-05-09,Surrendered,2025-05-23,8,16,Y,0,,10829,64599,186251.83,0,0,0,483248,N
POL0007058,CUST008615,PP07,RGN002,AGT0002,Aditya Kumar,1335511,54926,2015-09-07,2015-09-05,Q3,2015,9,2043-09-07,2043-09-07,Active,2025-04-17,14,28,Y,0,,9068,0,535528.5,0,0,0,768964,N
POL0007059,CUST008933,PP04,RGN042,AGT0056,Rohit Kumar,1037750,92331,2017-08-18,2017-08-12,Q3,2017,8,2030-08-18,2030-08-18,Active,2025-05-08,12,13,N,60,,10662,0,723259.5,0,0,0,1107972,N
POL0007060,CUST006341,PP07,RGN007,AGT0275,Nikhil Gupta,3682933,58473,2023-06-15,2023-06-09,Q2,2023,6,2046-06-15,2046-06-15,Active,2025-06-04,6,23,N,0,,9032,0,116946.0,0,0,0,350838,N
POL0007061,CUST008582,PP08,RGN048,AGT0089,Swati Iyer,5880324,101008,2021-01-22,2021-01-19,Q1,2021,1,2040-01-22,2040-01-22,Active,2025-05-31,6,19,Y,0,,8954,0,446118.67,0,0,0,606048,Y
POL0007062,CUST002140,PP03,RGN019,AGT0041,Zara Rao,3010183,17224,2022-09-06,2022-08-31,Q3,2022,9,2034-09-06,2034-09-06,Active,2025-05-23,12,12,N,60,,1831,0,47366.0,0,0,0,206688,N
POL0007063,CUST001763,PP01,RGN041,AGT0038,Meera Krishnan,402229,103425,2012-09-21,2012-09-14,Q3,2012,9,2030-09-21,2030-09-21,Active,2025-04-16,13,18,Y,0,,14067,0,1318668.75,0,0,0,1344525,N
POL0007064,CUST002748,PP09,RGN004,AGT0190,Aryan Nair,1745470,54078,2016-04-12,2016-04-07,Q2,2016,4,2022-04-12,2022-04-12,Matured,2022-03-12,6,6,N,60,,5522,0,324468.0,0,0,736938,324468,N
POL0007065,CUST008360,PP07,RGN034,AGT0125,Geeta Shetty,752434,22545,2022-05-25,2022-05-21,Q2,2022,5,2042-05-25,2042-05-25,Active,2025-06-08,13,20,Y,0,,3535,0,69513.75,0,0,0,293085,N
POL0007066,CUST002823,PP05,RGN008,AGT0206,Shweta Rao,1046043,50249,2018-12-04,2018-11-29,Q4,2018,12,2023-12-04,2023-12-04,Matured,2023-11-08,5,5,N,60,,7000,0,251245.0,0,0,371812,251245,N
POL0007067,CUST006947,PP03,RGN002,AGT0208,Bhavna Krishnan,722635,91133,2018-02-08,2018-02-01,Q1,2018,2,2037-02-08,2037-02-08,Lapsed,2022-09-15,5,19,N,60,,14759,0,425287.33,4,79169,0,455665,N
POL0007068,CUST003283,PP09,RGN030,AGT0173,Vikram Srivastava,1656391,53719,2022-01-03,2021-12-31,Q1,2022,1,2030-01-03,2030-01-03,Active,2025-05-17,5,8,N,60,,9791,0,183539.92,0,0,0,268595,N
POL0007069,CUST001689,PP02,RGN044,AGT0171,Santosh Bose,382520,52808,2022-07-12,2022-07-09,Q3,2022,7,2040-07-12,2040-07-12,Active,2025-05-27,8,18,N,0,,8365,0,154023.33,0,0,0,422464,N
POL0007070,CUST007545,PP08,RGN027,AGT0045,Swati Patel,2104624,21035,2019-10-15,2019-10-13,Q4,2019,10,2039-10-15,2039-10-15,Active,2025-05-16,15,20,Y,0,,2668,0,119198.33,0,0,0,315525,N
POL0007071,CUST005845,PP04,RGN013,AGT0167,Uday Rao,545243,94177,2019-04-19,2019-04-12,Q2,2019,4,2026-04-19,2026-04-19,Active,2024-03-23,5,7,N,60,,16926,0,470885.0,0,0,0,470885,N
POL0007072,CUST002613,PP09,RGN004,AGT0264,Ravi Chakraborty,3341585,17057,2011-08-18,2011-08-18,Q3,2011,8,2017-08-18,2017-08-18,Matured,2017-07-17,6,6,N,60,,3357,0,102342.0,0,0,190610,102342,N
POL0007073,CUST002729,PP06,RGN041,AGT0109,Geeta Menon,1957538,21005,2020-08-13,2020-08-13,Q3,2020,8,2057-08-13,2057-08-13,Active,2025-05-19,31,37,Y,0,,1954,0,101524.17,0,0,0,651155,Y
POL0007074,CUST000988,PP07,RGN013,AGT0160,Sandeep Tripathi,1259932,87327,2020-01-26,2020-01-19,Q1,2020,1,2054-01-26,2054-01-26,Active,2025-04-29,14,34,Y,0,,10961,0,465744.0,1,0,0,1222578,N
POL0007075,CUST007997,PP03,RGN034,AGT0159,Yash Chaudhary,3562346,105391,2010-09-24,2010-09-19,Q3,2010,9,2022-09-24,2022-09-24,Matured,2016-08-23,6,12,N,60,,10652,0,632346.0,0,165843,1278586,632346,N
POL0007076,CUST002560,PP03,RGN037,AGT0217,Sapna Chakraborty,1177120,106542,2018-12-20,2018-12-13,Q4,2018,12,2027-12-20,2027-12-20,Lapsed,2024-11-18,8,9,N,60,,10482,0,639252.0,6,0,0,852336,N
POL0007077,CUST001033,PP08,RGN040,AGT0253,Gaurav Pillai,699564,56116,2011-03-06,2011-03-01,Q1,2011,3,2035-03-06,2035-03-06,Active,2025-03-22,20,24,Y,0,,10402,0,799653.0,0,0,0,1122320,N
POL0007078,CUST008021,PP02,RGN004,AGT0132,Meera Das,269162,17173,2021-06-10,2021-06-08,Q2,2021,6,2037-06-10,2037-06-10,Lapsed,2025-01-20,15,16,Y,0,,2686,0,62967.67,4,0,0,257595,N
POL0007079,CUST000543,PP02,RGN035,AGT0004,Akash Mishra,5505307,51012,2022-08-23,2022-08-20,Q3,2022,8,2039-08-23,2039-08-23,Active,2025-05-09,16,17,N,0,,6966,0,140283.0,1,0,0,816192,N
POL0007080,CUST003291,PP09,RGN013,AGT0198,Manoj Shetty,703890,20184,2015-04-01,2015-03-31,Q2,2015,4,2020-04-01,2020-04-01,Matured,2020-03-05,5,5,N,60,,3749,0,100920.0,0,39672,228570,100920,N
POL0007081,CUST002957,PP09,RGN043,AGT0216,Aarav Subramanian,4670686,87590,2015-10-20,2015-10-17,Q4,2015,10,2022-10-20,2022-10-20,Matured,2022-09-13,7,7,N,60,,8080,0,613130.0,0,0,1408321,613130,N
POL0007082,CUST001322,PP07,RGN034,AGT0116,Priya Patel,4841248,58433,2012-06-24,2012-06-21,Q2,2012,6,2048-06-24,2048-06-24,Active,2025-04-17,17,36,Y,0,,7055,0,759629.0,0,0,0,993361,N
POL0007083,CUST001904,PP04,RGN020,AGT0295,Siddharth Agarwal,333126,51120,2019-10-30,2019-10-26,Q4,2019,10,2030-10-30,2030-10-30,Active,2025-05-31,10,11,N,60,,5303,0,289680.0,0,102210,0,511200,N
POL0007084,CUST008729,PP08,RGN030,AGT0072,Rohit More,903366,22337,2010-09-23,2010-09-16,Q3,2010,9,2031-09-23,2031-09-23,Active,2021-07-27,11,21,Y,0,,2501,0,245707.0,0,0,0,245707,N
POL0007085,CUST006874,PP08,RGN048,AGT0241,Rekha More,4105673,52176,2016-04-30,2016-04-26,Q2,2016,4,2034-04-30,2034-04-30,Active,2025-05-13,13,18,Y,0,,9792,0,478280.0,0,0,0,678288,N
POL0007086,CUST002058,PP01,RGN049,AGT0087,Kavya Reddy,1922886,55447,2010-04-01,2010-04-01,Q2,2010,4,2027-04-01,2027-04-01,Active,2018-02-18,8,17,Y,0,,9118,0,443576.0,0,0,0,443576,N
POL0007087,CUST005450,PP10,RGN011,AGT0181,Anil Menon,660035,22583,2012-03-18,2012-03-18,Q1,2012,3,2031-03-18,2031-03-18,Active,2025-01-09,13,19,Y,0,,3962,0,293579.0,0,0,0,293579,N
POL0007088,CUST005122,PP09,RGN035,AGT0179,Aditi Venkatesh,673196,88834,2011-11-02,2011-10-30,Q4,2011,11,2020-11-02,2020-11-02,Matured,2020-09-15,9,9,N,60,,13234,0,799506.0,0,180968,1985213,799506,N
POL0007089,CUST004588,PP03,RGN019,AGT0052,Manoj Joshi,445372,59275,2010-09-26,2010-09-26,Q3,2010,9,2026-09-26,2026-09-26,Active,2022-07-25,12,16,N,60,,10800,0,711300.0,0,0,0,711300,N
POL0007090,CUST003565,PP01,RGN023,AGT0167,Priya Malhotra,713562,50485,2018-10-23,2018-10-16,Q4,2018,10,2036-10-23,2036-10-23,Active,2025-05-19,17,18,Y,0,,9267,0,336566.67,0,0,0,858245,N
POL0007091,CUST005130,PP04,RGN010,AGT0003,Ravi Pillai,1899588,22318,2010-11-21,2010-11-21,Q4,2010,11,2018-11-21,2018-11-21,Matured,2016-10-20,6,8,N,60,,3742,0,133908.0,0,0,265613,133908,N
POL0007092,CUST003683,PP01,RGN010,AGT0064,Kunal Tripathi,1295016,107832,2016-06-05,2016-06-03,Q2,2016,6,2036-06-05,2036-06-05,Surrendered,2023-01-30,7,20,Y,0,,20185,655001,727866.0,3,0,0,754824,N
POL0007093,CUST007942,PP04,RGN006,AGT0077,Deepak Patil,960864,53451,2012-05-27,2012-05-21,Q2,2012,5,2024-05-27,2024-05-27,Matured,2022-11-01,11,12,N,60,,8682,0,565689.75,5,65766,893693,587961,N
POL0007094,CUST002231,PP02,RGN034,AGT0206,Ramesh Kapoor,700841,17931,2021-02-24,2021-02-22,Q1,2021,2,2039-02-24,2039-02-24,Active,2025-06-03,11,18,Y,0,,2495,0,77701.0,0,0,0,197241,N
POL0007095,CUST004140,PP09,RGN032,AGT0155,Santosh Gupta,1523575,18021,2018-07-04,2018-07-01,Q3,2018,7,2031-07-04,2031-07-04,Active,2025-04-28,7,13,N,60,,2334,0,124645.25,0,0,0,126147,N
POL0007096,CUST003838,PP01,RGN014,AGT0284,Siddharth Rajan,1253656,49707,2013-03-19,2013-03-15,Q1,2013,3,2033-03-19,2033-03-19,Active,2025-04-15,15,20,Y,0,,4621,0,608910.75,0,0,0,745605,Y
POL0007097,CUST008954,PP09,RGN001,AGT0296,Varun Jadhav,3965822,102781,2016-06-13,2016-06-10,Q2,2016,6,2025-06-13,2025-06-13,Matured,2025-04-27,9,9,N,60,,18908,0,925029.0,0,0,1194114,925029,N
POL0007098,CUST007388,PP06,RGN034,AGT0063,Ananya Iyer,438685,104118,2022-01-15,2022-01-09,Q1,2022,1,2046-01-15,2046-01-15,Active,2025-05-29,22,24,Y,0,,11326,0,355736.5,0,0,0,2290596,N
POL0007099,CUST009089,PP01,RGN023,AGT0156,Santosh Nair,956430,51066,2012-11-28,2012-11-24,Q4,2012,11,2022-11-28,2022-11-28,Matured,2018-10-28,6,10,Y,0,,4441,0,306396.0,0,0,605308,306396,N
POL0007100,CUST001670,PP04,RGN041,AGT0252,Aditya Venkatesh,3639134,20594,2022-11-23,2022-11-22,Q4,2022,11,2035-11-23,2035-11-23,Active,2025-06-10,5,13,N,60,,2276,0,53201.17,0,0,0,102970,N
POL0007101,CUST008633,PP07,RGN009,AGT0169,Tanvi Nair,6842726,88067,2022-11-27,2022-11-26,Q4,2022,11,2058-11-27,2058-11-27,Active,2025-06-14,12,36,N,0,,16148,0,227506.42,0,0,0,1056804,N
POL0007102,CUST009083,PP08,RGN031,AGT0021,Poonam Srivastava,7276645,88781,2011-06-22,2011-06-20,Q2,2011,6,2035-06-22,2035-06-22,Active,2022-04-25,11,24,Y,0,,14975,0,976591.0,0,0,0,976591,N
POL0007103,CUST008917,PP02,RGN042,AGT0200,Deepa Tiwari,352835,115597,2022-01-15,2022-01-09,Q1,2022,1,2041-01-15,2041-01-15,Active,2025-05-29,6,19,Y,0,,22215,0,394956.42,0,0,0,693582,N
POL0007104,CUST006935,PP03,RGN026,AGT0105,Aditi Gupta,703227,53758,2017-10-08,2017-10-05,Q4,2017,10,2035-10-08,2035-10-08,Active,2024-10-31,17,18,N,60,,7051,0,385265.67,6,0,0,913886,N
POL0007105,CUST007501,PP04,RGN039,AGT0066,Swati Iyer,5342200,22022,2014-02-09,2014-02-04,Q1,2014,2,2020-02-09,2020-02-09,Matured,2019-01-14,5,6,N,60,,3751,0,110110.0,0,0,213779,110110,Y
POL0007106,CUST001806,PP03,RGN048,AGT0296,Aditya Deshpande,384219,59095,2024-04-01,2024-04-01,Q2,2024,4,2036-04-01,2036-04-01,Lapsed,2024-12-27,5,12,N,60,,10516,0,44321.25,5,0,0,295475,N
POL0007107,CUST008322,PP03,RGN018,AGT0104,Karan Bose,1741083,51074,2019-10-08,2019-10-02,Q4,2019,10,2034-10-08,2034-10-08,Active,2025-04-09,6,15,N,60,,7503,0,285163.17,1,0,0,306444,N
POL0007108,CUST009901,PP09,RGN041,AGT0159,Sunil Joshi,2412186,17676,2021-06-26,2021-06-19,Q2,2021,6,2031-06-26,2031-06-26,Active,2025-06-05,8,10,N,60,,3206,0,70704.0,0,0,0,141408,N
POL0007109,CUST001361,PP04,RGN008,AGT0055,Karan Bose,1097076,54206,2015-03-08,2015-03-04,Q1,2015,3,2028-03-08,2028-03-08,Active,2020-11-06,6,13,N,60,,6542,0,311684.5,3,0,0,325236,N
POL0007110,CUST003095,PP03,RGN005,AGT0187,Aarav Tiwari,1794985,49794,2011-05-06,2011-04-30,Q2,2011,5,2026-05-06,2026-05-06,Active,2017-04-04,6,15,N,60,,7732,0,298764.0,0,0,0,298764,N
POL0007111,CUST004100,PP02,RGN022,AGT0096,Deepa Tiwari,912122,89623,2013-01-31,2013-01-28,Q1,2013,1,2030-01-31,2030-01-31,Active,2024-10-30,12,17,Y,0,,11691,0,1068007.42,1,0,0,1075476,N
POL0007112,CUST005243,PP04,RGN010,AGT0206,Nandini Malhotra,640140,93645,2018-05-29,2018-05-25,Q2,2018,5,2024-05-29,2024-05-29,Matured,2023-05-03,5,6,N,60,,15434,0,468225.0,0,113251,900656,468225,N
POL0007113,CUST002578,PP08,RGN006,AGT0188,Karan Joshi,3241026,18553,2010-12-20,2010-12-18,Q4,2010,12,2029-12-20,2029-12-20,Active,2024-11-06,18,19,Y,0,,2563,0,261288.08,5,0,0,333954,N
POL0007114,CUST007509,PP01,RGN016,AGT0044,Zara Patel,3054656,60076,2014-01-30,2014-01-24,Q1,2014,1,2029-01-30,2029-01-30,Active,2025-05-02,13,15,Y,0,,5348,0,685867.67,0,0,0,780988,N
POL0007115,CUST002583,PP09,RGN028,AGT0079,Amrita Malhotra,498548,56044,2020-12-01,2020-11-27,Q4,2020,12,2025-12-01,2025-12-01,Active,2025-05-09,5,5,N,60,,9132,0,252198.0,0,0,0,280220,N
POL0007116,CUST002623,PP08,RGN021,AGT0167,Lakshmi Chaudhary,1297033,21239,2017-05-24,2017-05-17,Q2,2017,5,2040-05-24,2040-05-24,Active,2025-04-12,8,23,Y,0,,3216,0,169912.0,0,0,0,169912,N
POL0007117,CUST007760,PP06,RGN017,AGT0043,Sunita Verma,891622,56453,2016-07-17,2016-07-10,Q3,2016,7,2046-07-17,2046-07-17,Surrendered,2025-05-01,25,30,Y,0,,6112,161577,503372.58,0,0,0,1411325,N
POL0007118,CUST002091,PP01,RGN008,AGT0233,Uday Rao,846662,20183,2010-04-20,2010-04-14,Q2,2010,4,2023-04-20,2023-04-20,Matured,2020-09-24,11,13,Y,0,,1925,0,213603.42,5,0,463259,222013,N
POL0007119,CUST007984,PP06,RGN017,AGT0167,Santosh Srivastava,3297421,63045,2022-09-04,2022-09-03,Q3,2022,9,2051-09-04,2051-09-04,Lapsed,2025-02-20,17,29,N,0,,5544,0,157612.5,3,0,0,1071765,N
POL0007120,CUST004126,PP08,RGN037,AGT0257,Ananya Rao,458785,59899,2019-05-15,2019-05-15,Q2,2019,5,2035-05-15,2035-05-15,Claimed-Other,2025-04-13,6,16,Y,0,Medical Emergency,9761,0,359394.0,0,0,0,359394,N
POL0007121,CUST009151,PP02,RGN027,AGT0082,Poonam Menon,1637124,19377,2015-03-25,2015-03-21,Q1,2015,3,2030-03-25,2030-03-25,Active,2025-05-01,12,15,Y,0,,2335,0,198614.25,0,0,0,232524,N
POL0007122,CUST003038,PP09,RGN022,AGT0106,Aditya Naik,404265,92681,2023-10-09,2023-10-03,Q4,2023,10,2035-10-09,2035-10-09,Active,2025-05-31,9,12,N,60,,7489,0,154468.33,0,0,0,834129,N
POL0007123,CUST005181,PP03,RGN009,AGT0195,Prakash Pandey,1102208,22121,2024-03-22,2024-03-22,Q1,2024,3,2040-03-22,2040-03-22,Active,2025-06-15,10,16,N,60,,3741,0,27651.25,0,0,0,221210,N
POL0007124,CUST001873,PP06,RGN043,AGT0234,Harsha More,442631,20563,2016-09-27,2016-09-21,Q3,2016,9,2041-09-27,2041-09-27,Active,2025-05-13,21,25,Y,0,,1691,0,179926.25,0,0,0,431823,N
POL0007125,CUST006696,PP10,RGN024,AGT0101,Akash Tripathi,1933764,56724,2017-03-14,2017-03-13,Q1,2017,3,2041-03-14,2041-03-14,Active,2025-05-01,9,24,Y,0,,8956,0,467973.0,0,0,0,510516,N
POL0007126,CUST008819,PP03,RGN029,AGT0145,Poonam Chakraborty,2089754,22240,2011-07-16,2011-07-11,Q3,2011,7,2027-07-16,2027-07-16,Active,2025-03-04,15,16,N,60,,1979,0,307653.33,1,0,0,333600,N
POL0007127,CUST000643,PP04,RGN026,AGT0212,Aditi Gupta,1333367,21269,2010-11-14,2010-11-08,Q4,2010,11,2019-11-14,2019-11-14,Matured,2016-10-13,6,9,N,60,,3932,0,127614.0,0,0,206077,127614,N
POL0007128,CUST000924,PP07,RGN037,AGT0206,Karan Patel,4309155,56171,2018-03-22,2018-03-21,Q1,2018,3,2050-03-22,2050-03-22,Active,2023-02-24,5,32,Y,0,,8764,0,280855.0,0,0,0,280855,N
POL0007129,CUST005225,PP04,RGN016,AGT0178,Karan Bose,1051766,89285,2022-02-28,2022-02-25,Q1,2022,2,2032-02-28,2032-02-28,Claimed-Death,2025-06-12,7,10,N,60,Death,8676,0,297616.67,0,0,0,624995,N
POL0007130,CUST000765,PP05,RGN049,AGT0164,Pradeep Rao,2120785,56955,2012-09-24,2012-09-21,Q3,2012,9,2020-09-24,2020-09-24,Matured,2017-08-29,5,8,N,60,,4764,0,284775.0,0,0,491226,284775,N
POL0007131,CUST003977,PP10,RGN021,AGT0045,Kritika Rao,653096,21762,2010-01-26,2010-01-26,Q1,2010,1,2024-01-26,2024-01-26,Matured,2015-08-28,6,14,Y,0,,3901,0,123318.0,4,0,166733,130572,N
POL0007132,CUST002111,PP03,RGN003,AGT0227,Priya Mehta,575693,58228,2011-05-18,2011-05-12,Q2,2011,5,2025-05-18,2025-05-18,Matured,2017-04-16,6,14,N,60,,8798,0,349368.0,0,124638,626995,349368,N
POL0007133,CUST007088,PP08,RGN031,AGT0138,Sandeep Singh,713751,18586,2011-05-15,2011-05-15,Q2,2011,5,2030-05-15,2030-05-15,Active,2016-04-18,5,19,Y,0,,2402,0,92930.0,0,0,0,92930,N
